
================================================================
======== FXServer starting - 5/27/2020, 4:42:47 AM
================================================================
Creating script environments for _cfx_internal
Found new resource pablito_restauracja in C:/FXServer\server-data/resources//[mapmods]/pablito_restauracja
Found new resource pablito_taco in C:/FXServer\server-data/resources//[mapmods]/pablito_taco
Found new resource pawn in C:/FXServer\server-data/resources//[mapmods]/pawn
Found new resource pillboxup-mlo in C:/FXServer\server-data/resources//[mapmods]/pillboxup-mlo
Found new resource ribbench in C:/FXServer\server-data/resources//[mapmods]/ribbench
Found new resource ribcardealer in C:/FXServer\server-data/resources//[mapmods]/ribcardealer
Found new resource ribfed in C:/FXServer\server-data/resources//[mapmods]/ribfed
Found new resource courthouse in C:/FXServer\server-data/resources//[maps]/courthouse
Found new resource pdstanice in C:/FXServer\server-data/resources//[maps]/pdstanice
Found new resource vespucci in C:/FXServer\server-data/resources//[maps]/vespucci
Found new resource wnews in C:/FXServer\server-data/resources//[maps]/wnews
Found new resource mumble-voip in C:/FXServer\server-data/resources//[mumble]/mumble-voip
Found new resource mythic_notify in C:/FXServer\server-data/resources//[notifications]/mythic_notify
Found new resource pNotify in C:/FXServer\server-data/resources//[notifications]/pNotify
Found new resource progressBars in C:/FXServer\server-data/resources//[notifications]/progressBars
Found new resource t0sic_loadingbar in C:/FXServer\server-data/resources//[notifications]/t0sic_loadingbar
Found new resource threatbar in C:/FXServer\server-data/resources//[notifications]/threatbar
Found new resource trew_hud_ui2 in C:/FXServer\server-data/resources//[notifications]/trew_hud_ui2
Found new resource esx_policemdt in C:/FXServer\server-data/resources//[police]/esx_policemdt
Found new resource mdt in C:/FXServer\server-data/resources//[police]/mdt
Found new resource policecars in C:/FXServer\server-data/resources//[police]/policecars
Found new resource 3dme in C:/FXServer\server-data/resources//[ribs]/3dme
Found new resource burglary in C:/FXServer\server-data/resources//[ribs]/burglary
Found new resource CarryPeople in C:/FXServer\server-data/resources//[ribs]/CarryPeople
Found new resource ChairBedSystem in C:/FXServer\server-data/resources//[ribs]/ChairBedSystem
Found new resource clothes in C:/FXServer\server-data/resources//[ribs]/clothes
Found new resource club-stuff in C:/FXServer\server-data/resources//[ribs]/club-stuff
Found new resource coffees in C:/FXServer\server-data/resources//[ribs]/coffees
Found new resource damages in C:/FXServer\server-data/resources//[ribs]/damages
Found new resource dice in C:/FXServer\server-data/resources//[ribs]/dice
Found new resource donut in C:/FXServer\server-data/resources//[ribs]/donut
Found new resource dpemotes in C:/FXServer\server-data/resources//[ribs]/dpemotes
Found new resource fireworks in C:/FXServer\server-data/resources//[ribs]/fireworks
Found new resource flashingheadlights in C:/FXServer\server-data/resources//[ribs]/flashingheadlights
Found new resource frfuel in C:/FXServer\server-data/resources//[ribs]/frfuel
Found new resource handsup in C:/FXServer\server-data/resources//[ribs]/handsup
Found new resource hat in C:/FXServer\server-data/resources//[ribs]/hat
Found new resource heli in C:/FXServer\server-data/resources//[ribs]/heli
Found new resource hideintrunk in C:/FXServer\server-data/resources//[ribs]/hideintrunk
Found new resource hotdog in C:/FXServer\server-data/resources//[ribs]/hotdog
Found new resource houseRobberies in C:/FXServer\server-data/resources//[ribs]/houseRobberies
Found new resource idoverhead in C:/FXServer\server-data/resources//[ribs]/idoverhead
Found new resource injury in C:/FXServer\server-data/resources//[ribs]/injury
Found new resource instance in C:/FXServer\server-data/resources//[ribs]/instance
Found new resource interactsound in C:/FXServer\server-data/resources//[ribs]/interactsound
Found new resource jsfour-idcard in C:/FXServer\server-data/resources//[ribs]/jsfour-idcard
Found new resource jsfour-licenseplate in C:/FXServer\server-data/resources//[ribs]/jsfour-licenseplate
Found new resource lux_vehcontrol in C:/FXServer\server-data/resources//[ribs]/lux_vehcontrol
Found new resource lv_headlights in C:/FXServer\server-data/resources//[ribs]/lv_headlights
Found new resource maccies in C:/FXServer\server-data/resources//[ribs]/maccies
Found new resource NativeUI in C:/FXServer\server-data/resources//[ribs]/NativeUI
Found new resource neontoggle in C:/FXServer\server-data/resources//[ribs]/neontoggle
Found new resource new_banking in C:/FXServer\server-data/resources//[ribs]/new_banking
Found new resource pedDensity in C:/FXServer\server-data/resources//[ribs]/pedDensity
Found new resource PiggyBack in C:/FXServer\server-data/resources//[ribs]/PiggyBack
Found new resource pointing in C:/FXServer\server-data/resources//[ribs]/pointing
Found new resource puton in C:/FXServer\server-data/resources//[ribs]/puton
Found new resource rollcoal in C:/FXServer\server-data/resources//[ribs]/rollcoal
Found new resource sawu_hookers in C:/FXServer\server-data/resources//[ribs]/sawu_hookers
Found new resource seatShuffle in C:/FXServer\server-data/resources//[ribs]/seatShuffle
Found new resource Sil-2Step in C:/FXServer\server-data/resources//[ribs]/Sil-2Step
Found new resource smoke in C:/FXServer\server-data/resources//[ribs]/smoke
Found new resource taxi-master in C:/FXServer\server-data/resources//[ribs]/taxi-master
Found new resource tp in C:/FXServer\server-data/resources//[ribs]/tp
Found new resource tuner_laptop in C:/FXServer\server-data/resources//[ribs]/tuner_laptop
Found new resource vehiclecmds in C:/FXServer\server-data/resources//[ribs]/vehiclecmds
Found new resource VehicleExtraMenu in C:/FXServer\server-data/resources//[ribs]/VehicleExtraMenu
Found new resource vSync in C:/FXServer\server-data/resources//[ribs]/vSync
Found new resource wash in C:/FXServer\server-data/resources//[ribs]/wash
Found new resource weaponry in C:/FXServer\server-data/resources//[ribs]/weaponry
Found new resource wk_wrs in C:/FXServer\server-data/resources//[ribs]/wk_wrs
Found new resource baseevents in C:/FXServer\server-data/resources//[system]/baseevents
Found new resource hardcap in C:/FXServer\server-data/resources//[system]/hardcap
Found new resource rconlog in C:/FXServer\server-data/resources//[system]/rconlog
Found new resource runcode in C:/FXServer\server-data/resources//[system]/runcode
Found new resource scoreboard in C:/FXServer\server-data/resources//[system]/scoreboard
Found new resource sessionmanager in C:/FXServer\server-data/resources//[system]/sessionmanager
Found new resource sessionmanager-rdr3 in C:/FXServer\server-data/resources//[system]/sessionmanager-rdr3
Found new resource example-loadscreen in C:/FXServer\server-data/resources//[test]/example-loadscreen
Found new resource fivem in C:/FXServer\server-data/resources//[test]/fivem
Found new resource esx_menu_default in C:/FXServer\server-data/resources//[esxmods]/[ui]/esx_menu_default
Found new resource esx_menu_dialog in C:/FXServer\server-data/resources//[esxmods]/[ui]/esx_menu_dialog
Found new resource esx_menu_list in C:/FXServer\server-data/resources//[esxmods]/[ui]/esx_menu_list
Found new resource es_ui in C:/FXServer\server-data/resources//[esxmods]/[ui]/es_ui
Found new resource time in C:/FXServer\server-data/resources//[esxmods]/[ui]/time
Found new resource togglehud in C:/FXServer\server-data/resources//[esxmods]/[ui]/togglehud
Found new resource Freedom in C:/FXServer\server-data/resources//[gamemodes]/[maps]/Freedom
Found new resource Freedoms in C:/FXServer\server-data/resources//[gamemodes]/[maps]/Freedoms
Found new resource webpack in C:/FXServer\server-data/resources//[system]/[builders]/webpack
Found new resource yarn in C:/FXServer\server-data/resources//[system]/[builders]/yarn
Creating script environments for sessionmanager
Started resource sessionmanager
Creating script environments for webadmin
Instantiated instance of script FxWebAdmin.BaseServer.
Instantiated instance of script FxWebAdmin.HttpServer+HttpServerScript.
Started resource webadmin
Creating script environments for monitor
[txAdminClientLUA] Version 2.4.2 starting...
[txAdminClientJS] Logger started
Started resource monitor
Creating script environments for mapmanager
Started resource mapmanager
Creating script environments for chat
Started resource chat
Started resource spawnmanager
Couldn't find resource clientmanager.
Started gametype RP
Started resource basic-gamemode
Started resource fivem
Creating script environments for hardcap
Started resource hardcap
Creating script environments for rconlog
Started resource rconlog
Started resource bob74_ipl
Creating script environments for mumble-voip
Started resource mumble-voip
Started resource pvp
Couldn't find resource carhud.
Started resource time
Creating script environments for vMenu
Instantiated instance of script vMenuServer.BanManager.
[vMenu] [WARNING] [DEBUG LOG] You have setup vMenu to use the SQLite database for storing banned players, however you also have a bans.json file!
Please check your configuration and only use ONE of these methods at a time.
If you no longer want to use the bans.json file, feel free to delete it after migrating to the database!
Instantiated instance of script vMenuServer.MainServer.
Started resource vMenu
Creating script environments for vSync
Started resource vSync
Creating script environments for coordsaver
Write /savepos <Your_Comment> ingame to save the Coords, Heading and Comment in a ".txt" in the coordsaver - resource folder
Started resource coordsaver
Creating script environments for mysql-async
Started resource mysql-async
Creating script environments for essentialmode
Instantiated instance of script SQLite.Main.
Started resource essentialmode
Started resource fxmigrant
Creating script environments for esplugin_mysql
Started resource esplugin_mysql
Creating script environments for async
Started resource async
Creating script environments for es_extended
Started resource es_extended
Creating script environments for el_bwh
Started resource el_bwh
Creating script environments for es_admincmds
Started resource es_admincmds
Creating script environments for es_camera
Started resource es_camera
Started resource pdstanice
Started resource esx_menu_default
Started resource esx_menu_list
Started resource esx_menu_dialog
Started resource es_ui
Creating script environments for esx_addons_gcphone
Started resource esx_addons_gcphone
Creating script environments for gcphone
Started resource gcphone
Creating script environments for phone
Started resource phone
Creating script environments for cron
Started resource cron
Creating script environments for esx_identity
Error loading script locales/cs.lua in resource esx_identity: @esx_identity/locales/cs.lua:11: attempt to index a nil value (global 'locales')
stack traceback:
	@esx_identity/locales/cs.lua:11: in main chunk
Failed to load script locales/cs.lua.
Error loading script server/main.lua in resource esx_identity: @esx_identity/server/main.lua:159: attempt to call a nil value (field 'RegisterCommand')
stack traceback:
	@esx_identity/server/main.lua:159: in main chunk
Failed to load script server/main.lua.
Started resource esx_identity
Started resource skinchanger
Creating script environments for esx_skin
Started resource esx_skin
Creating script environments for instance
Started resource instance
Creating script environments for esx_addonaccount
Started resource esx_addonaccount
Creating script environments for esx_addoninventory
Started resource esx_addoninventory
Creating script environments for esx_datastore
Started resource esx_datastore
Creating script environments for esx_society
Started resource esx_society
Creating script environments for esx_service
Started resource esx_service
Creating script environments for esx_billing
tarted resource esx_billing
Creating script environments for esx_license
Started resource esx_license
Creating script environments for esx_showcommands
Started resource esx_showcommands
Started resource mythic_notify
Creating script environments for trew_hud_ui2
Started resource trew_hud_ui2
Started resource freedom_ls
Creating script environments for esx_rpchat
Started resource esx_rpchat
Started resource bennysmap
Started resource cinema
Started resource davetest
Started resource davetest2
Started resource festival
Started resource jewel
Started resource mceys
Started resource missionrowgates
Started resource pablito_restauracja
Started resource pablito_taco
Started resource ribbench
Started resource ribcardealer
Started resource ribjail
Started resource ribrig
Started resource SLBK11_MissionRow
Started resource pillboxup-mlo
Started resource vine
Started resource nobarrier
Started resource pawn
Started resource banner_anim
Started resource marabunta
Started resource ribpd
Started resource taxioffice
Started resource usedcarsmap
Started resource ballas
Started resource RIBspiceden
Started resource legionsign
Started resource ribfed
Started resource rib_pack
Started resource secret
Started resource nhs
Couldn't find resource streetLabel.
Creating script environments for esx_status
Started resource esx_status
Creating script environments for esx_basicneeds
